Date,AMD,ANET,AVGO,BIL,CEG,DRAM,GEV,MRVL,MU,NBIS,NVDA,QQQ,SMCI,SNDK,STX,VRT,VST
2023-10-12,108.79000091552734,48.252498626708984,87.82734680175781,81.28852081298828,113.68841552734375,,,54.19020462036133,69.10482025146484,,46.85758590698242,364.10784912109375,29.320999145507812,,65.38290405273438,41.658878326416016,31.04834747314453
2023-10-13,105.08999633789062,47.462501525878906,85.65298461914062,81.3062744140625,111.6940689086914,,,52.205928802490234,68.56982421875,,45.3763542175293,359.5310363769531,28.520000457763672,,64.51554107666016,38.95866775512695,30.892126083374023
2023-10-16,106.45999908447266,49.209999084472656,87.53350067138672,81.31513977050781,114.77892303466797,,,53.23775100708008,68.44103240966797,,46.00916290283203,363.5960998535156,29.16900062561035,,65.00578308105469,40.50305938720703,31.526763916015625
2023-10-17,105.13999938964844,48.852500915527344,85.77130889892578,81.32401275634766,115.09329986572266,,,52.751609802246094,68.36177062988281,,43.856178283691406,362.4050598144531,29.854000091552734,,64.996337890625,41.04111099243164,31.80014419555664
2023-10-18,102.16999816894531,48.54999923706055,86.02638244628906,81.33290100097656,114.03225708007812,,,51.06498718261719,68.50048065185547,,42.11742401123047,357.651123046875,28.503000259399414,,64.56266784667969,38.60992431640625,31.6536865234375
2023-10-19,102.4000015258789,47.869998931884766,84.16429901123047,81.36837005615234,112.28352355957031,,,50.29111862182617,66.90534973144531,,42.022613525390625,354.3046875,26.5049991607666,,63.04478454589844,37.28474044799805,31.351022720336914
2023-10-20,101.80999755859375,46.52750015258789,82.78717041015625,81.38616180419922,110.1319580078125,,,49.08072280883789,66.59822845458984,,41.3099365234375,349.0191345214844,24.857999801635742,,62.87507247924805,36.60720443725586,31.17527198791504
2023-10-23,100.01000213623047,46.630001068115234,83.6202392578125,81.39500427246094,110.14179229736328,,,48.63426208496094,66.2613754272461,,42.89497756958008,350.0723571777344,25.48900032043457,,61.51744079589844,37.155208587646484,31.13621711730957
2023-10-24,101.66999816894531,47.622501373291016,85.4522476196289,81.40387725830078,112.26387023925781,,,49.10057067871094,67.44036865234375,,43.581687927246094,353.4778747558594,26.261999130249023,,64.20439910888672,38.888919830322266,31.927072525024414
2023-10-25,96.05999755859375,46.522499084472656,82.39922332763672,81.41273498535156,110.06320190429688,,,47.17583084106445,65.8848876953125,,41.701202392578125,344.8262023925781,25.39900016784668,,63.26161193847656,37.254844665527344,32.005184173583984
2023-10-26,93.66999816894531,42.45500183105469,80.1802749633789,81.44825744628906,110.74108123779297,,,46.26307678222656,63.93310546875,,40.25090789794922,338.2513732910156,23.945999145507812,,62.073692321777344,34.73399353027344,32.12234878540039
2023-10-27,96.43000030517578,44.04750061035156,81.30623626708984,81.4748764038086,108.83515167236328,,,46.88811111450195,65.04275512695312,,40.42457962036133,339.8753662109375,24.139999389648438,,64.2986831665039,36.28834915161133,31.26314926147461
2023-10-30,96.18000030517578,43.93000030517578,81.58651733398438,81.48374938964844,111.04562377929688,,,46.46149826049805,65.45887756347656,,41.084354400634766,343.7041931152344,23.66200065612793,,64.506103515625,38.14162826538086,31.80990982055664
2023-10-31,98.5,50.092498779296875,81.59815979003906,81.48374938964844,110.93757629394531,,,46.84843444824219,66.2514877319336,,40.70405960083008,345.34783935546875,23.94700050354004,,64.3458251953125,39.12805938720703,31.946603775024414
2023-11-01,108.04000091552734,52.709999084472656,82.72023010253906,81.50871276855469,112.83368682861328,,,47.324649810791016,68.758056640625,,42.246185302734375,351.3420104980469,25.226999282836914,,67.16478729248047,40.0845832824707,33.12799835205078
2023-11-02,107.83000183105469,52.91999816894531,84.50084686279297,81.53545379638672,115.13260650634766,,,48.51520919799805,69.78845977783203,,43.424991607666016,357.719970703125,24.59000015258789,,67.70218658447266,39.835479736328125,33.84074783325195
2023-11-03,112.25,53.122501373291016,85.6044921875,81.54436492919922,115.01471710205078,,,50.95585250854492,71.90864562988281,,44.92119598388672,361.9228515625,25.5,,68.14529418945312,40.293827056884766,34.16294860839844
2023-11-06,111.75,53.20249938964844,85.42508697509766,81.55326080322266,122.54025268554688,,,50.836788177490234,72.24552154541016,,45.665802001953125,363.3992004394531,25.259000778198242,,67.06108093261719,39.606327056884766,34.49490737915039
2023-11-07,113.44999694824219,53.150001525878906,87.07280731201172,81.57109832763672,117.76554870605469,,,50.777259826660156,72.12662506103516,,45.86943435668945,366.8343200683594,25.437999725341797,,66.78765869140625,40.004878997802734,33.928619384765625
2023-11-08,113.58999633789062,52.400001525878906,88.36365509033203,81.58000183105469,119.05255126953125,,,51.17412185668945,71.6114273071289,,46.48727798461914,367.0704650878906,26.027000427246094,,67.74932861328125,39.92515563964844,33.85050582885742
2023-11-09,113.48999786376953,52.90999984741211,88.38790893554688,81.62458801269531,118.51221466064453,,,52.076961517333984,72.88949584960938,,46.86257553100586,364.2456970214844,26.488000869750977,,67.88131713867188,39.825523376464844,33.74311447143555
2023-11-10,118.58999633789062,51.709999084472656,92.86267852783203,81.63351440429688,119.63219451904297,,,54.19020462036133,74.6629409790039,,48.24500274658203,372.43475341796875,26.60300064086914,,68.27729797363281,41.67879867553711,33.66499710083008
2023-11-13,116.79000091552734,52.56999969482422,91.83563232421875,81.64241790771484,119.58308410644531,,,53.02940368652344,74.08829498291016,,48.52946853637695,371.2732849121094,25.579999923706055,,68.32442474365234,42.13713455200195,33.58689498901367
2023-11-14,119.87999725341797,53.79999923706055,94.36006927490234,81.65133666992188,124.29881286621094,,,56.581233978271484,76.45619201660156,,49.563533782958984,379.2655029296875,29.386999130249023,,70.34201049804688,43.43244171142578,34.387508392333984
2023-11-15,118.0,53.435001373291016,94.59671020507812,81.6691665649414,119.84834289550781,,,56.72013854980469,76.42647552490234,,48.796966552734375,379.5509948730469,28.777999877929688,,70.28543853759766,43.34275817871094,33.87980270385742
